feed_id,feed_source,template_name,mixture_size,active_components,CO2,H2,Ar,N2,CH4,O2,CO,H2S
470,Random (Dirichlet),dirichlet,5,"CO2,H2,N2,CH4,O2",0.96,0.003479616688998202,0.0,0.011710891585852173,0.008046462189961008,0.016763029535188653,0.0,0.0
471,Random (Dirichlet),dirichlet,4,"CO2,H2,O2,H2S",0.96,0.01244860851545044,0.0,0.0,0.0,0.01044521447069815,0.0,0.017106177013851448
472,Random (Dirichlet),dirichlet,3,"CO2,H2,O2",0.95,0.005276335374564956,0.0,0.0,0.0,0.044723664625435096,0.0,0.0
473,Random (Dirichlet),dirichlet,5,"CO2,H2,N2,CH4,O2",0.95,0.00680395440318923,0.0,0.010687501318868914,0.026452946955718277,0.006055597322223625,0.0,0.0
474,Random (Dirichlet),dirichlet,5,"CO2,N2,O2,CO,H2S",0.95,0.0,0.0,0.004775147920782567,0.0,0.011282309690188034,0.0031798441330250795,0.03076269825600436
475,Random (Dirichlet),dirichlet,6,"CO2,Ar,N2,O2,CO,H2S",0.96,0.0,0.031562682990049086,0.000534280101274576,0.0,0.0006139699049443645,0.0022186802019715495,0.005070386801760461
476,Random (Dirichlet),dirichlet,7,"CO2,H2,Ar,N2,O2,CO,H2S",0.96,0.013371687032460229,0.007257707790982598,0.0023983919159356304,0.0,0.0021242520522751812,0.007362269059986849,0.007485692148359552
477,Random (Dirichlet),dirichlet,5,"CO2,Ar,N2,CH4,O2",0.95,0.0,0.0013454054465850626,0.012710316879346177,0.02574058238290208,0.01020369529116673,0.0,0.0
478,Random (Dirichlet),dirichlet,5,"CO2,H2,O2,CO,H2S",0.96,4.5362141552653995e-05,0.0,0.0,0.0,0.004586926404653544,0.002045995329640696,0.03332171612415314
479,Random (Dirichlet),dirichlet,5,"CO2,Ar,N2,CH4,CO",0.97,0.0,0.014059220546054296,0.008510691308920999,0.004086023484628312,0.0,0.0033440646603964236,0.0
480,Random (Dirichlet),dirichlet,5,"CO2,H2,Ar,O2,H2S",0.95,0.004059591902453446,0.006553135904554627,0.0,0.0,0.005438118407516307,0.0,0.033949153785475666
481,Random (Dirichlet),dirichlet,6,"CO2,N2,CH4,O2,CO,H2S",0.97,0.0,0.0,0.008902482267963476,0.0069562108248715,0.005696349365656684,0.003272614991022219,0.005172342550486151
482,Random (Dirichlet),dirichlet,6,"CO2,H2,Ar,N2,O2,CO",0.96,0.005092916290951067,0.017309340811405803,0.0010575280465197246,0.0,0.008807837017149206,0.0077323778339742355,0.0
483,Random (Dirichlet),dirichlet,5,"CO2,H2,Ar,N2,H2S",0.97,0.002754990675362802,0.0001849576737866517,0.0007480184069409414,0.0,0.0,0.0,0.026312033243909634
484,Random (Dirichlet),dirichlet,5,"CO2,H2,Ar,O2,CO",0.96,0.0017226176821376867,0.009017983403000456,0.0,0.0,0.021292287044027202,0.007967111870834693,0.0
485,Random (Dirichlet),dirichlet,5,"CO2,H2,Ar,CO,H2S",0.96,0.020980204183387193,0.011819381605168747,0.0,0.0,0.0,0.00024280416345903038,0.006957610047985062
486,Random (Dirichlet),dirichlet,2,"CO2,CO",0.98,0.0,0.0,0.0,0.0,0.0,0.020000000000000018,0.0
487,Random (Dirichlet),dirichlet,4,"CO2,N2,O2,CO",0.95,0.0,0.0,0.004997291984866371,0.0,0.03925030077172122,0.0057524072434124544,0.0
488,Random (Dirichlet),dirichlet,4,"CO2,Ar,N2,H2S",0.96,0.0,0.0008283693849468454,0.025476438064338584,0.0,0.0,0.0,0.013695192550714611
489,Random (Dirichlet),dirichlet,5,"CO2,H2,N2,CO,H2S",0.97,0.0006864059068088351,0.0,0.007090991721537681,0.0,0.0,0.003339224336402814,0.018883378035250694
490,Random (Dirichlet),dirichlet,4,"CO2,Ar,N2,H2S",0.99,0.0,0.0019327008838414311,0.0028429242335384864,0.0,0.0,0.0,0.005224374882620092
491,Random (Dirichlet),dirichlet,5,"CO2,Ar,CH4,O2,H2S",0.99,0.0,0.0014948240597216314,0.0,0.002126221656602594,0.0033258635028029096,0.0,0.003053090780872875
492,Random (Dirichlet),dirichlet,4,"CO2,CH4,O2,H2S",0.99,0.0,0.0,0.0,0.0032984956140468436,0.00445190253143839,0.0,0.002249601854514776
493,Random (Dirichlet),dirichlet,6,"CO2,H2,Ar,N2,O2,H2S",0.95,0.0047197710961127464,0.011941042140962197,0.0017200391114678176,0.0,0.018825671496293238,0.0,0.012793476155164055
494,Random (Dirichlet),dirichlet,4,"CO2,H2,Ar,O2",0.95,0.001446495917002702,0.026407078935380024,0.0,0.0,0.02214642514761732,0.0,0.0
495,Random (Dirichlet),dirichlet,4,"CO2,Ar,N2,H2S",0.98,0.0,0.008350242229518192,0.0006646498958135941,0.0,0.0,0.0,0.010985107874668233
496,Random (Dirichlet),dirichlet,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S",0.98,0.003371286554752368,0.002221305498195663,0.0034314856975934667,0.0026948629058792086,0.005949499044458067,0.0016704733342349505,0.0006610869648862921
497,Random (Dirichlet),dirichlet,5,"CO2,H2,Ar,N2,O2",0.97,0.010437510498926054,0.0031342059159302923,0.012504033499484778,0.0,0.003924250085658909,0.0,0.0
498,Random (Dirichlet),dirichlet,4,"CO2,Ar,N2,H2S",0.95,0.0,0.018302230634066583,0.016865780148577356,0.0,0.0,0.0,0.014831989217356097
499,Random (Dirichlet),dirichlet,4,"CO2,H2,Ar,CH4",0.96,0.002457906938918141,0.007834595254299371,0.0,0.029707497806782533,0.0,0.0,0.0
500,Random (Dirichlet),dirichlet,3,"CO2,H2,H2S",0.95,0.0028506653138464532,0.0,0.0,0.0,0.0,0.0,0.04714933468615359
501,Random (Dirichlet),dirichlet,6,"CO2,H2,Ar,N2,CH4,H2S",0.97,0.01131394524805041,0.00030530341034910077,0.0010678612946124248,0.016534463636441052,0.0,0.0,0.0007784264105470378
502,Random (Dirichlet),dirichlet,4,"CO2,H2,CO,H2S",0.95,0.01776200875067099,0.0,0.0,0.0,0.0,0.016576769335920827,0.015661221913408227
503,Random (Dirichlet),dirichlet,2,"CO2,CH4",0.97,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,0.0
504,Random (Dirichlet),dirichlet,6,"CO2,Ar,N2,CH4,O2,CO",0.99,0.0,0.0006992888348737438,0.005172850520751301,0.0014432124229067694,0.0013042999875089762,0.001380348233959219,0.0
505,Random (Dirichlet),dirichlet,7,"CO2,H2,Ar,N2,CH4,O2,H2S",0.97,0.007447188809040616,6.141623689062187e-06,0.00093003718602282,0.003094272634672641,0.003056007426230629,0.0,0.015466352320344252
506,Random (Dirichlet),dirichlet,5,"CO2,H2,Ar,N2,CH4",0.95,0.0035429469413788845,0.026988750729325998,0.0022470751640473728,0.01722122716524779,0.0,0.0,0.0
507,Random (Dirichlet),dirichlet,5,"CO2,N2,O2,CO,H2S",0.97,0.0,0.0,0.007793346384699242,0.0,0.0023176048581014545,0.012192157292615927,0.007696891464583406
508,Random (Dirichlet),dirichlet,6,"CO2,Ar,N2,CH4,O2,H2S",0.96,0.0,0.00664321130496263,0.007024545337615172,0.003640486153099372,0.016141699450626174,0.0,0.006550057753696689
509,Random (Dirichlet),dirichlet,5,"CO2,H2,N2,CH4,H2S",0.99,0.002359612613725782,0.0,0.002059310110635943,0.0012875976022452965,0.0,0.0,0.004293479673392987
510,Random (Dirichlet),dirichlet,3,"CO2,Ar,CH4",0.99,0.0,0.002766816061758361,0.0,0.007233183938241648,0.0,0.0,0.0
511,Random (Dirichlet),dirichlet,2,"CO2,H2S",0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.050000000000000044
512,Random (Dirichlet),dirichlet,6,"CO2,H2,Ar,N2,CO,H2S",0.97,0.009549341095859185,0.0122062167047394,0.0021983812813690666,0.0,0.0,0.0013859511537807217,0.004660109764251653
513,Random (Dirichlet),dirichlet,4,"CO2,Ar,CH4,H2S",0.98,0.0,0.0024324813425380823,0.0,0.007662553269989928,0.0,0.0,0.00990496538747201
514,Random (Dirichlet),dirichlet,5,"CO2,H2,CH4,O2,CO",0.96,0.004835568205079591,0.0,0.0,0.02303527666311529,0.005356589699710556,0.0067725654320946035,0.0
515,Random (Dirichlet),dirichlet,5,"CO2,H2,N2,CH4,CO",0.97,0.0021973422033137735,0.0,0.014692821708700175,0.0015596980047636391,0.0,0.011550138083222443,0.0
516,Random (Dirichlet),dirichlet,4,"CO2,H2,N2,CO",0.97,0.004435237951731678,0.0,0.01375465629587603,0.0,0.0,0.01181010575239232,0.0
517,Random (Dirichlet),dirichlet,3,"CO2,O2,CO",0.96,0.0,0.0,0.0,0.0,0.014163701477551128,0.025836298522448908,0.0
518,Random (Dirichlet),dirichlet,3,"CO2,N2,CO",0.98,0.0,0.0,0.0001976906086841995,0.0,0.0,0.019802309391315817,0.0
519,Random (Dirichlet),dirichlet,3,"CO2,H2,O2",0.95,0.023660566627905347,0.0,0.0,0.0,0.026339433372094698,0.0,0.0
520,Random (Dirichlet),dirichlet,3,"CO2,CO,H2S",0.98,0.0,0.0,0.0,0.0,0.0,0.009568392581704938,0.01043160741829508
521,Random (Dirichlet),dirichlet,5,"CO2,H2,Ar,O2,H2S",0.99,0.007066742478638796,0.0008732642116828476,0.0,0.0,0.00037846498437726456,0.0,0.001681528325301099
522,Random (Dirichlet),dirichlet,3,"CO2,H2,O2",0.97,0.0186823881848286,0.0,0.0,0.0,0.011317611815171425,0.0,0.0
523,Random (Dirichlet),dirichlet,3,"CO2,Ar,H2S",0.95,0.0,0.04575485039911333,0.0,0.0,0.0,0.0,0.004245149600886717
524,Random (Dirichlet),dirichlet,5,"CO2,H2,N2,CH4,H2S",0.95,0.01950690151921438,0.0,0.006184456282470496,0.011242695313017045,0.0,0.0,0.013065946885298125
525,Random (Dirichlet),dirichlet,6,"CO2,Ar,N2,O2,CO,H2S",0.99,0.0,0.00634124039894647,0.0011844939024024913,0.0,0.0005551384020748412,0.0010424117455052012,0.0008767155510710053
526,Random (Dirichlet),dirichlet,4,"CO2,CH4,O2,CO",0.99,0.0,0.0,0.0,0.0006640811856668017,0.007173709241465281,0.0021622095728679254,0.0
527,Random (Dirichlet),dirichlet,6,"CO2,H2,N2,O2,CO,H2S",0.96,0.011346552381678228,0.0,0.011486142532052004,0.0,0.0024647605857220116,0.013014408405410096,0.0016881360951376918
528,Random (Dirichlet),dirichlet,3,"CO2,CH4,CO",0.96,0.0,0.0,0.0,0.03317036831051365,0.0,0.00682963168948639,0.0
529,Random (Dirichlet),dirichlet,3,"CO2,CH4,O2",0.97,0.0,0.0,0.0,0.004635423387569128,0.025364576612430897,0.0,0.0
530,Random (Dirichlet),dirichlet,6,"CO2,H2,Ar,N2,O2,H2S",0.95,0.000613828444874845,0.029374809470364277,0.002718185140679843,0.0,0.01341846862441133,0.0,0.003874708319669741
531,Random (Dirichlet),dirichlet,5,"CO2,H2,O2,CO,H2S",0.96,0.00214138951700108,0.0,0.0,0.0,0.0065341500059805215,0.011655287523779038,0.019669172953239396
532,Random (Dirichlet),dirichlet,7,"CO2,H2,N2,CH4,O2,CO,H2S",0.96,0.0026079144037181204,0.0,0.00031257860287363967,0.002890169746066709,0.008818347939397708,0.018994769699108155,0.006376219608835706
533,Random (Dirichlet),dirichlet,3,"CO2,Ar,CO",0.97,0.0,0.018716444635050268,0.0,0.0,0.0,0.011283555364949759,0.0
534,Random (Dirichlet),dirichlet,4,"CO2,H2,N2,H2S",0.96,0.01077646964282733,0.0,0.02043077369027962,0.0,0.0,0.0,0.008792756666893083
535,Random (Dirichlet),dirichlet,5,"CO2,Ar,CH4,O2,CO",0.95,0.0,0.011917290468159885,0.0,0.003917272815454349,0.010059181786089487,0.02410625493029633,0.0
536,Random (Dirichlet),dirichlet,3,"CO2,H2,CO",0.99,0.004336861911455317,0.0,0.0,0.0,0.0,0.005663138088544693,0.0
537,Random (Dirichlet),dirichlet,4,"CO2,H2,CH4,O2",0.95,0.019593759885448547,0.0,0.0,0.00425568251812007,0.02615055759643143,0.0,0.0
538,Random (Dirichlet),dirichlet,4,"CO2,N2,CH4,O2",0.95,0.0,0.0,0.018186950061933597,0.01993406420927746,0.011878985728788984,0.0,0.0
539,Random (Dirichlet),dirichlet,4,"CO2,H2,N2,CH4",0.99,0.008254697983763746,0.0,0.0006598927251110084,0.0010854092911252542,0.0,0.0,0.0
540,Random (Dirichlet),dirichlet,6,"CO2,H2,Ar,CH4,O2,H2S",0.95,0.00480706112330795,0.03130976164822305,0.0,0.005584921161576414,0.001851100104961741,0.0,0.006447155961930885
541,Random (Dirichlet),dirichlet,5,"CO2,H2,Ar,O2,CO",0.98,0.004690575722739143,0.0029496904888606087,0.0,0.0,0.011530894779983644,0.0008288390084166238,0.0
542,Random (Dirichlet),dirichlet,3,"CO2,O2,CO",0.96,0.0,0.0,0.0,0.0,0.03227966095275819,0.007720339047241844,0.0
543,Random (Dirichlet),dirichlet,4,"CO2,CH4,O2,CO",0.96,0.0,0.0,0.0,0.015778123785078323,0.0241082374603327,0.00011363875458900571,0.0
544,Random (Dirichlet),dirichlet,3,"CO2,Ar,CO",0.95,0.0,0.03755663393932352,0.0,0.0,0.0,0.012443366060676529,0.0
545,Random (Dirichlet),dirichlet,7,"CO2,H2,Ar,N2,CH4,O2,CO",0.95,0.007102378364125556,0.00527284461743687,0.01635444727802252,0.006523632015887903,0.011270811636408168,0.003475886088119031,0.0
546,Random (Dirichlet),dirichlet,4,"CO2,Ar,N2,CH4",0.99,0.0,0.004347329051569618,0.00491954793462889,0.0007331230138014988,0.0,0.0,0.0
547,Random (Dirichlet),dirichlet,6,"CO2,H2,Ar,N2,CO,H2S",0.95,0.018204590379381637,0.0038618556206927146,0.009700071550318766,0.0,0.0,0.017276875603657076,0.000956606845949855
548,Random (Dirichlet),dirichlet,5,"CO2,H2,N2,CH4,CO",0.97,0.0015222469062680121,0.0,0.002521884914845201,0.014937266171128703,0.0,0.011018602007758106,0.0
549,Random (Dirichlet),dirichlet,4,"CO2,N2,O2,CO",0.99,0.0,0.0,0.0064769792907993255,0.0,0.0011753950460816486,0.002347625663119034,0.0
550,Random (Dirichlet),dirichlet,6,"CO2,H2,Ar,N2,CH4,O2",0.98,0.003034348610198939,0.000430541145007334,0.003357831054017992,0.0035013189924727158,0.009675960198303036,0.0,0.0
551,Random (Dirichlet),dirichlet,6,"CO2,H2,N2,O2,CO,H2S",0.97,0.01675644698620604,0.0,0.0015758032755981571,0.0,0.0009405898289913789,0.008329548011983864,0.0023976118972205826
552,Random (Dirichlet),dirichlet,5,"CO2,Ar,CH4,O2,H2S",0.99,0.0,0.0031392028220360137,0.0,7.138173236993834e-05,0.00131252278522763,0.0,0.005476892660366427
553,Random (Dirichlet),dirichlet,5,"CO2,Ar,O2,CO,H2S",0.99,0.0,0.0005624867772417721,0.0,0.0,0.0031835334988907665,0.005770172656435248,0.00048380706743222045
554,Random (Dirichlet),dirichlet,5,"CO2,H2,N2,O2,CO",0.97,0.0031869091013717317,0.0,0.016870450796050998,0.0,0.0005985789932405135,0.009344061109336783,0.0
555,Random (Dirichlet),dirichlet,4,"CO2,H2,CH4,H2S",0.96,0.007162355462852071,0.0,0.0,0.021557420650087034,0.0,0.0,0.011280223887060929
556,Random (Dirichlet),dirichlet,5,"CO2,H2,N2,O2,CO",0.99,0.007155265266229142,0.0,0.0020028884838132082,0.0,0.0003051450707610372,0.0005367011791966211,0.0
557,Random (Dirichlet),dirichlet,5,"CO2,Ar,N2,CH4,O2",0.95,0.0,0.02955150218355025,0.013318670881723227,0.002572888765685071,0.004556938169041497,0.0,0.0
558,Random (Dirichlet),dirichlet,4,"CO2,H2,CO,H2S",0.98,0.005519243792607469,0.0,0.0,0.0,0.0,0.0002772875642409144,0.014203468643151635
559,Random (Dirichlet),dirichlet,5,"CO2,CH4,O2,CO,H2S",0.96,0.0,0.0,0.0,0.006468029811969754,0.015494544746700048,0.007297428749189822,0.01073999669214041
560,Random (Dirichlet),dirichlet,2,"CO2,H2S",0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.040000000000000036
561,Random (Dirichlet),dirichlet,4,"CO2,Ar,N2,H2S",0.95,0.0,0.018161838831393957,0.019911528281918126,0.0,0.0,0.0,0.011926632886687959
562,Random (Dirichlet),dirichlet,5,"CO2,H2,Ar,CH4,CO",0.95,0.011177279972871641,0.008716159248714704,0.0,0.018686209355298612,0.0,0.011420351423115085,0.0
563,Random (Dirichlet),dirichlet,6,"CO2,Ar,N2,CH4,O2,H2S",0.98,0.0,0.008355871510967505,0.004257099128958732,0.00242311909966818,0.0014486963331621738,0.0,0.0035152139272434262
564,Random (Dirichlet),dirichlet,2,"CO2,H2",0.96,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0
565,Random (Dirichlet),dirichlet,5,"CO2,H2,CH4,CO,H2S",0.97,0.001960639740292098,0.0,0.0,0.006142546888244409,0.0,0.001209466625111303,0.02068734674635222
566,Random (Dirichlet),dirichlet,5,"CO2,H2,N2,CO,H2S",0.95,0.00900321861142607,0.0,0.023242786025627148,0.0,0.0,0.014451009398908284,0.003302985964038549
567,Random (Dirichlet),dirichlet,2,"CO2,O2",0.99,0.0,0.0,0.0,0.0,0.010000000000000009,0.0,0.0
568,Random (Dirichlet),dirichlet,4,"CO2,H2,CH4,CO",0.97,0.02391456938647272,0.0,0.0,0.0012005655377807503,0.0,0.0048848650757465535,0.0
569,Random (Dirichlet),dirichlet,6,"CO2,H2,Ar,CH4,O2,CO",0.95,0.01598853146969454,0.013932316594428217,0.0,0.01264976653092997,0.003793340005511993,0.003636045399435323,0.0
570,Random (Dirichlet),dirichlet,2,"CO2,Ar",0.99,0.0,0.010000000000000009,0.0,0.0,0.0,0.0,0.0
571,Random (Dirichlet),dirichlet,4,"CO2,Ar,N2,CH4",0.98,0.0,0.006976867872163855,0.012941043959450184,8.208816838597994e-05,0.0,0.0,0.0
572,Random (Dirichlet),dirichlet,4,"CO2,CH4,O2,H2S",0.96,0.0,0.0,0.0,0.02854249683116847,0.0008141663308649789,0.0,0.010643336837966585
573,Random (Dirichlet),dirichlet,5,"CO2,Ar,N2,CH4,O2",0.96,0.0,0.026686790397836776,0.002775690926115937,0.008677569061742482,0.001859949614304841,0.0,0.0
574,Random (Dirichlet),dirichlet,5,"CO2,H2,N2,CO,H2S",0.98,0.003974113499340066,0.0,0.0019974018045175665,0.0,0.0,0.007985868511711748,0.0060426161844306355
575,Random (Dirichlet),dirichlet,6,"CO2,H2,Ar,CH4,O2,H2S",0.99,0.001791925906193557,0.005334439464096045,0.0,0.0008169343501626495,0.0015895060398173216,0.0,0.00046719423973043514
576,Random (Dirichlet),dirichlet,2,"CO2,N2",0.98,0.0,0.0,0.020000000000000018,0.0,0.0,0.0,0.0
577,Random (Dirichlet),dirichlet,3,"CO2,Ar,CH4",0.97,0.0,6.950688979860908e-05,0.0,0.029930493110201416,0.0,0.0,0.0
578,Random (Dirichlet),dirichlet,5,"CO2,N2,CH4,O2,H2S",0.98,0.0,0.0,0.007287803944976608,0.000657068402982866,0.0119094584137303,0.0,0.00014566923831024246
579,Random (Dirichlet),dirichlet,6,"CO2,H2,Ar,N2,CH4,H2S",0.98,0.0074780468044319745,0.002657482272025479,0.0041533844033052976,0.002118673944391821,0.0,0.0,0.003592412575845442
580,Random (Dirichlet),dirichlet,2,"CO2,CH4",0.96,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,0.0
581,Random (Dirichlet),dirichlet,5,"CO2,Ar,N2,CH4,CO",0.96,0.0,0.0006732828044461109,0.006785002103218798,0.018004420920674676,0.0,0.014537294171660458,0.0
582,Random (Dirichlet),dirichlet,6,"CO2,H2,Ar,N2,CH4,O2",0.97,0.005230121028890805,0.004196474012265127,0.01057638179833902,0.007219919957860342,0.002777103202644735,0.0,0.0
583,Random (Dirichlet),dirichlet,4,"CO2,H2,O2,H2S",0.99,6.187092939648565e-05,0.0,0.0,0.0,0.006867829883144097,0.0,0.003070299187459426
584,Random (Dirichlet),dirichlet,4,"CO2,Ar,N2,O2",0.97,0.0,0.017172737026523506,0.011261937406781698,0.0,0.0015653255666948224,0.0,0.0
585,Random (Dirichlet),dirichlet,4,"CO2,H2,Ar,H2S",0.99,0.002804238616032142,0.0015529307397454644,0.0,0.0,0.0,0.0,0.005642830644222403
586,Random (Dirichlet),dirichlet,6,"CO2,H2,Ar,N2,O2,CO",0.96,0.00490911998045217,0.005934340141036879,0.011149807320277767,0.0,0.0017735403007427665,0.01623319225749045,0.0
587,Random (Dirichlet),dirichlet,4,"CO2,H2,N2,CH4",0.99,0.0023028266235655503,0.0,0.007306795821217229,0.0003903775552172288,0.0,0.0,0.0
588,Random (Dirichlet),dirichlet,4,"CO2,Ar,CO,H2S",0.95,0.0,0.02022076024216471,0.0,0.0,0.0,0.008802900297317038,0.02097633946051829
589,Random (Dirichlet),dirichlet,3,"CO2,N2,H2S",0.97,0.0,0.0,0.008189103382756597,0.0,0.0,0.0,0.021810896617243433
590,Random (Dirichlet),dirichlet,5,"CO2,H2,N2,CH4,CO",0.99,7.956405693272127e-05,0.0,0.0011137752853197663,0.007184473690929016,0.0,0.001622186966818506,0.0
591,Random (Dirichlet),dirichlet,5,"CO2,H2,N2,O2,CO",0.96,0.013314285321858979,0.0,0.01773861938473997,0.0,0.008424365637732719,0.0005227296556683683,0.0
592,Random (Dirichlet),dirichlet,3,"CO2,H2,H2S",0.97,0.005465312004202162,0.0,0.0,0.0,0.0,0.0,0.024534687995797867
593,Random (Dirichlet),dirichlet,4,"CO2,Ar,CH4,O2",0.97,0.0,0.003001041449720903,0.0,0.0023080159932692104,0.02469094255700991,0.0,0.0
594,Random (Dirichlet),dirichlet,4,"CO2,N2,O2,H2S",0.99,0.0,0.0,0.001217974282631279,0.0,0.005790724944490198,0.0,0.0029913007728785313
595,Random (Dirichlet),dirichlet,6,"CO2,H2,Ar,CH4,O2,CO",0.97,0.006796511935637788,0.007525869768198851,0.0,0.0008435899792671995,0.0015921073959186851,0.013241920920977502,0.0
596,Random (Dirichlet),dirichlet,5,"CO2,Ar,CH4,CO,H2S",0.97,0.0,0.005268030245411925,0.0,0.00671916960722808,0.0,0.004297723385459611,0.013715076761900416
597,Random (Dirichlet),dirichlet,5,"CO2,H2,Ar,N2,CH4",0.97,0.0037490743733563188,0.015527194138442217,0.0019251301733823874,0.008798601314819104,0.0,0.0,0.0
598,Random (Dirichlet),dirichlet,7,"CO2,Ar,N2,CH4,O2,CO,H2S",0.98,0.0,0.00521967190880286,0.0012807806963727243,0.0012646638305544972,0.0054108138027120015,0.004048458357713193,0.002775611403844738
599,Random (Dirichlet),dirichlet,5,"CO2,H2,N2,CH4,CO",0.96,0.007027801237628368,0.0,0.020664204757126804,0.008821952930549827,0.0,0.003486041074695034,0.0
600,Random (Dirichlet),dirichlet,6,"CO2,Ar,CH4,O2,CO,H2S",0.98,0.0,0.005652690371615233,0.0,0.003756111919848892,0.003288508831464458,0.002416188482185192,0.00488650039488624
601,Random (Dirichlet),dirichlet,5,"CO2,H2,Ar,O2,CO",0.98,0.011337162836616356,0.0012641591672937808,0.0,0.0,0.00033399534391338883,0.007064682652176493,0.0
602,Random (Dirichlet),dirichlet,2,"CO2,H2",0.97,0.030000000000000027,0.0,0.0,0.0,0.0,0.0,0.0
603,Random (Dirichlet),dirichlet,5,"CO2,H2,CH4,CO,H2S",0.99,0.0009253222002465145,0.0,0.0,0.00027220458828136444,0.0,0.007396467128666101,0.0014060060828060305
604,Random (Dirichlet),dirichlet,5,"CO2,H2,CH4,O2,CO",0.98,0.004604734528046031,0.0,0.0,0.0026226100389520864,0.004359608684410286,0.008413046748591613,0.0
605,Random (Dirichlet),dirichlet,4,"CO2,CH4,CO,H2S",0.97,0.0,0.0,0.0,0.022818219976879918,0.0,0.0005936652902472227,0.006588114732872886
606,Random (Dirichlet),dirichlet,4,"CO2,H2,Ar,O2",0.95,0.007028211065520858,0.010696811108151289,0.0,0.0,0.032274977826327905,0.0,0.0
607,Random (Dirichlet),dirichlet,5,"CO2,H2,CH4,CO,H2S",0.96,0.0052618891037690034,0.0,0.0,0.005791266418431593,0.0,0.02160127352315541,0.007345570954644033
608,Random (Dirichlet),dirichlet,3,"CO2,O2,H2S",0.99,0.0,0.0,0.0,0.0,0.0073553415924417056,0.0,0.002644658407558303
609,Random (Dirichlet),dirichlet,3,"CO2,O2,CO",0.99,0.0,0.0,0.0,0.0,0.004998289131420867,0.005001710868579141,0.0
610,Random (Dirichlet),dirichlet,2,"CO2,H2",0.98,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0
611,Random (Dirichlet),dirichlet,6,"CO2,H2,Ar,N2,CH4,CO",0.98,0.0038516320931511134,0.0046366225700838724,0.0014902892666594021,0.009257541398690115,0.0,0.0007639146714155137,0.0
612,Random (Dirichlet),dirichlet,4,"CO2,Ar,CH4,CO",0.96,0.0,0.009160296947536416,0.0,0.029742913138427408,0.0,0.001096789914036206,0.0
613,Random (Dirichlet),dirichlet,4,"CO2,H2,Ar,CH4",0.95,0.037343982610889885,0.010582299580447744,0.0,0.0020737178086624205,0.0,0.0,0.0
614,Random (Dirichlet),dirichlet,7,"CO2,H2,Ar,N2,CH4,CO,H2S",0.96,0.0001179660136105626,0.0031255832726434962,0.00012427329085894502,0.00608784091991083,0.0,0.02996986054254742,0.0005744759604287829
615,Random (Dirichlet),dirichlet,4,"CO2,Ar,O2,CO",0.96,0.0,0.0016566835307153963,0.0,0.0,0.02021908610693527,0.018124230362349364,0.0
616,Random (Dirichlet),dirichlet,7,"CO2,H2,Ar,CH4,O2,CO,H2S",0.98,0.0013559642395566342,0.0046728879500804316,0.0,0.0018661220030488565,0.0016281223778826816,0.008264168631903988,0.0022127347975274257
617,Random (Dirichlet),dirichlet,5,"CO2,H2,O2,CO,H2S",0.98,0.005832868555263016,0.0,0.0,0.0,0.0005724972776657729,0.013446574070930238,0.00014806009614099424
618,Random (Dirichlet),dirichlet,5,"CO2,H2,Ar,N2,CH4",0.97,0.002140013830982102,0.0036085582009933856,0.023915131781829066,0.000336296186195475,0.0,0.0,0.0
619,Random (Dirichlet),dirichlet,2,"CO2,CH4",0.99,0.0,0.0,0.0,0.010000000000000009,0.0,0.0,0.0
620,Random (Dirichlet),dirichlet,6,"CO2,H2,CH4,O2,CO,H2S",0.95,0.006686846733776364,0.0,0.0,0.0012909850219221563,0.0016895254668521592,0.025657934539982143,0.014674708237467223
621,Random (Dirichlet),dirichlet,5,"CO2,Ar,N2,CH4,O2",0.95,0.0,0.009202131732376346,0.01762453435600117,0.006935592112799705,0.016237741798822817,0.0,0.0
622,Random (Dirichlet),dirichlet,5,"CO2,Ar,N2,CH4,O2",0.99,0.0,0.004868525865757944,0.0038583894620106115,2.5278558658315034e-05,0.00124780611357314,0.0,0.0
623,Random (Dirichlet),dirichlet,4,"CO2,CH4,O2,H2S",0.99,0.0,0.0,0.0,0.003661516209453835,0.006086352767654479,0.0,0.0002521310228916932
624,Random (Dirichlet),dirichlet,6,"CO2,H2,CH4,O2,CO,H2S",0.96,0.010659299732786795,0.0,0.0,0.0008741591185606162,0.010221163708848693,0.008065005093166619,0.010180372346637313
625,Random (Dirichlet),dirichlet,6,"CO2,H2,Ar,N2,CH4,O2",0.97,0.006664428494977545,0.015940890179406714,0.004318589294194592,0.001571886447543736,0.0015042055838774431,0.0,0.0
626,Random (Dirichlet),dirichlet,3,"CO2,Ar,O2",0.96,0.0,0.037720329177878764,0.0,0.0,0.0022796708221212653,0.0,0.0
627,Random (Dirichlet),dirichlet,5,"CO2,Ar,CH4,CO,H2S",0.95,0.0,0.03429629075363447,0.0,0.008396337335088098,0.0,0.00030681408133247725,0.007000557829945004
